HEAD,FPGA,TDC_CHANNEL,ORBIT_CNT,BX_COUNTER,TDC_MEAS
1,1,22,333680,55,3
1,1,94,333682,850,1
1,0,26,333683,404,26
1,1,32,333687,2656,17
1,0,71,333698,769,12
1,0,124,333698,2301,27
1,1,93,333701,3278,15
1,0,124,333702,2098,19
1,1,128,333709,1559,27
1,0,114,333710,1352,8
1,1,24,333715,1865,19
1,1,16,333717,806,6
1,1,24,333718,220,7
1,0,45,333726,2565,2
1,1,115,333731,1206,29
1,1,34,333731,2583,11
1,1,34,333731,2588,10
1,1,92,333732,239,10
1,0,126,333735,612,12
1,0,17,333736,511,26
1,1,37,333737,1142,14
1,0,94,333746,647,29
1,1,76,333747,2099,7
1,0,128,333747,2220,21
1,1,2,333748,2632,21
1,1,22,333755,3421,24
1,1,4,333758,489,8
1,1,32,333766,2439,8
1,0,122,333767,2822,28
1,1,60,333768,3408,20
1,1,36,333774,2220,21
1,1,12,333782,2378,16
1,1,11,333790,1202,16
1,1,34,333792,64,20
1,1,4,333792,3158,19
1,0,20,333793,1099,27
1,0,19,333793,1101,26
1,0,21,333793,1110,20
1,0,22,333793,1112,18
1,0,72,333797,2294,14
1,1,16,333798,384,17
1,1,120,333801,2462,22
1,1,72,333802,1962,5
1,1,50,333805,1296,16
1,1,16,333805,2981,27
1,1,26,333810,681,19
1,1,109,333811,3124,7
1,1,18,333812,482,19
1,0,92,333813,2621,7
1,0,4,333814,2253,3
1,1,92,333816,2516,0
1,1,92,333816,2524,0
1,0,4,333819,2680,25
1,1,38,333827,632,15
1,0,102,333827,2876,4
1,1,88,333834,1419,20
1,0,116,333837,1594,25
1,1,92,333837,2031,5
1,0,8,333848,948,0
1,1,12,333849,2816,28
1,1,38,333851,158,7
1,1,66,333858,161,19
1,1,32,333858,1807,6
1,1,79,333858,2455,19
1,0,73,333865,1296,25
1,0,76,333865,1297,29
1,0,74,333865,1299,4
1,0,71,333865,1309,3
1,1,4,333865,1641,23
1,0,86,333866,389,2
1,0,32,333871,600,25
1,1,108,333872,655,16
1,1,68,333875,3185,2
1,0,125,333876,1928,3
1,1,8,333887,3221,15
1,1,4,333898,11,17
1,0,4,333898,692,28
1,1,12,333900,3056,24
1,1,34,333903,640,0
1,1,95,333905,2286,14
1,1,120,333907,1401,21
1,1,60,333908,1719,19
1,1,4,333911,731,25
1,1,118,333914,2967,25
1,0,109,333915,56,25
1,0,84,333916,3050,1
1,1,66,333920,3101,25
1,1,16,333922,1902,5
1,1,120,333923,216,25
1,1,57,333923,216,8
1,1,118,333923,217,16
1,1,113,333923,225,15
1,1,55,333923,225,21
1,1,115,333923,219,3
1,1,64,333926,2210,18
1,1,32,333930,3029,12
1,1,38,333933,1871,18
1,1,52,333938,2477,21
1,0,74,333941,118,15
1,1,125,333941,1774,11
1,1,96,333949,144,12
1,1,61,333949,145,21
1,1,62,333949,145,18
1,0,59,333949,143,23
1,1,95,333949,145,24
1,0,61,333949,147,12
1,0,99,333949,149,14
1,0,60,333949,154,3
1,0,139,333949,156,0
1,1,63,333949,156,4
1,0,62,333949,147,13
1,1,93,333949,155,19
1,0,100,333949,151,4
1,1,139,333949,158,0
1,0,63,333949,150,0
1,1,94,333949,156,23
1,0,101,333949,152,24
1,1,64,333949,156,8
1,0,102,333949,151,4
1,0,100,333949,165,19
1,1,50,333954,799,11
1,0,25,333961,2703,23
1,1,22,333969,2809,5
1,0,60,333969,3385,2
1,1,120,333981,399,13
1,1,104,333982,3404,12
1,1,34,333985,119,29
1,0,64,333989,2983,24
1,1,12,333991,648,21
1,1,1,333991,3018,14
1,1,95,333991,3021,12
1,1,2,333991,3015,4
1,1,98,333991,3015,24
1,1,100,333991,3026,7
1,1,139,333991,3028,0
1,1,3,333991,3025,19
1,1,97,333991,3026,11
1,1,4,333991,3026,15
1,0,100,333998,160,10
1,1,76,333998,1895,29
1,1,69,334000,2103,26
1,0,92,334002,2839,10
1,1,57,334007,784,20
1,1,97,334007,791,22
1,1,98,334007,789,0
1,1,99,334007,792,15
1,1,100,334007,795,27
1,1,32,334012,1849,11
1,0,100,334014,2672,18
1,1,100,334017,166,3
1,1,68,334018,3111,3
1,0,23,334021,2788,17
1,0,90,334022,1223,15
1,1,44,334023,3291,25
1,1,41,334026,2449,22
1,1,4,334029,1288,12
1,0,96,334035,2473,8
1,1,127,334041,851,17
1,1,41,334041,3354,5
1,0,90,334043,880,7
1,0,88,334047,3124,4
1,1,42,334048,1010,14
1,1,128,334048,2751,9
1,1,59,334051,1524,5
1,0,50,334056,3175,13
1,1,64,334058,374,25
1,1,52,334065,1193,22
1,0,70,334080,1796,4
1,1,90,334080,3010,21
1,1,105,334084,2671,14
1,0,127,334084,3201,14
1,0,128,334084,3201,7
1,0,33,334084,3201,25
1,0,125,334084,3213,13
1,0,32,334084,3208,3
1,1,71,334085,2520,14
1,1,36,334089,1074,5
1,1,104,334093,2662,16
1,0,32,334094,2128,28
1,0,32,334095,2883,27
1,0,32,334096,480,25
1,0,32,334096,1742,7
1,0,32,334096,3327,17
1,0,32,334097,938,25
1,0,32,334097,1944,2
1,0,66,334098,201,17
1,0,32,334098,1201,2
1,0,32,334104,2280,23
1,0,32,334104,2329,18
1,0,32,334104,3325,16
1,0,32,334104,3374,0
1,0,32,334105,2650,24
1,1,56,334107,703,1
1,1,127,334110,1587,15
1,0,32,334110,3558,10
1,1,50,334112,2360,19
1,0,32,334112,2730,10
1,0,32,334113,965,8
1,1,44,334114,427,16
1,0,32,334114,3104,11
1,1,24,334115,3215,29
1,1,11,334116,2117,26
1,1,12,334116,2122,27
1,1,65,334116,2129,1
1,1,10,334116,2128,19
1,1,66,334116,2125,6
1,1,107,334116,2859,22
1,0,32,334116,2872,14
1,1,6,334121,3559,24
1,1,4,334127,3445,24
1,0,20,334129,3411,3
1,1,32,334132,1817,11
1,0,118,334140,238,24
1,0,10,334144,2694,24
1,0,81,334144,2694,17
1,0,3,334144,2695,27
1,0,82,334144,2697,6
1,0,139,334144,2706,0
1,0,2,334144,2700,21
1,0,83,334144,2697,24
1,0,4,334144,2700,2
1,0,84,334144,2696,19
1,0,1,334144,2704,7
1,0,82,334144,2705,11
1,0,6,334144,2712,7
1,1,91,334144,2766,15
1,0,84,334147,2029,3
1,1,92,334158,1892,18
1,1,17,334159,1930,7
1,1,64,334163,3290,7
1,0,82,334167,2551,23
1,1,78,334180,799,16
1,1,24,334182,36,27
1,1,72,334182,1570,2
1,1,70,334182,1576,11
1,1,88,334182,2133,13
1,0,126,334186,2107,2
1,0,125,334186,2111,7
1,0,123,334186,2116,25
1,1,2,334188,399,4
1,1,8,334193,807,7
1,1,8,334195,1212,11
1,0,107,334196,650,21
1,0,59,334204,2863,13
1,1,22,334208,1379,6
1,0,103,334210,670,20
1,1,98,334214,1750,12
1,1,40,334215,2991,28
1,1,10,334224,43,8
1,1,82,334224,2123,27
1,1,4,334225,250,7
1,1,116,334227,2057,4
1,0,96,334236,1450,20
1,1,10,334238,2290,13
1,1,11,334238,2290,5
1,1,13,334238,2291,15
1,1,90,334238,2294,12
1,1,139,334238,2305,0
1,1,8,334238,2290,0
1,1,91,334238,2294,25
1,1,89,334238,2303,12
1,1,92,334238,2303,9
1,1,42,334246,2430,5
1,1,128,334252,1431,24
1,1,4,334254,3166,5
1,1,16,334256,1905,11
1,1,38,334266,1388,6
1,1,108,334267,778,14
1,0,86,334267,1058,7
1,1,91,334268,1103,15
1,1,100,334271,2309,8
1,0,27,334272,1324,21
1,0,17,334273,515,16
1,1,12,334275,3350,3
1,1,30,334287,1913,17
1,1,67,334287,1954,19
1,1,36,334289,1690,23
1,1,4,334292,471,29
1,1,69,334295,2565,22
1,1,8,334297,2066,23
1,1,70,334299,795,10
1,0,27,334299,2393,9
1,1,4,334301,2743,24
1,0,66,334304,3368,3
1,0,88,334307,1625,8
1,0,83,334312,50,22
1,1,35,334314,596,28
1,1,3,334320,1525,17
1,1,106,334320,1524,22
1,1,4,334320,1526,18
1,1,139,334320,1537,0
1,1,5,334320,1534,19
1,1,103,334320,1529,2
1,1,108,334320,1533,24
1,1,6,334320,1533,15
1,1,105,334320,1535,16
1,1,127,334323,996,29
1,1,54,334325,1486,5
1,0,93,334330,2327,20
1,1,32,334345,3380,0
1,1,16,334347,1606,26
1,1,64,334348,2865,27
1,1,44,334351,3317,13
1,0,104,334353,3311,15
1,0,80,334359,3423,22
1,0,49,334362,800,15
1,1,38,334364,1077,13
1,1,69,334365,1904,14
1,0,64,334370,2132,18
1,0,13,334371,2536,12
1,1,96,334374,1551,7
1,1,92,334383,2365,21
1,1,64,334384,1480,3
1,1,58,334386,2049,23
1,1,50,334396,323,29
1,1,38,334397,308,6
1,0,113,334397,2270,9
1,1,12,334397,3133,3
1,1,117,334401,859,28
1,1,1,334403,628,22
1,1,2,334403,628,22
1,1,69,334403,632,5
1,1,70,334403,634,21
1,0,65,334403,635,4
1,0,1,334403,640,22
1,0,2,334403,641,11
1,1,72,334403,634,23
1,1,69,334403,637,28
1,1,82,334403,1943,10
1,0,4,334410,1,23
1,0,116,334410,344,27
1,1,52,334413,1980,16
1,1,113,334413,2412,6
1,1,92,334418,1987,23
1,0,68,334420,2385,10
1,0,77,334423,2643,1
1,1,40,334430,2150,23
1,0,99,334434,1215,15
1,0,117,334437,1262,21
1,0,118,334437,1265,5
1,0,115,334437,1272,2
1,1,42,334438,2987,1
1,1,20,334439,2342,17
1,0,92,334441,3413,0
1,1,2,334446,116,16
1,1,105,334450,2556,11
1,1,85,334455,2242,5
1,1,40,334457,1647,19
1,1,4,334457,1817,17
1,1,56,334460,1854,19
1,1,112,334466,2212,10
1,0,71,334476,150,19
1,1,42,334482,1432,19
1,0,45,334491,1326,11
1,0,103,334491,2226,3
1,0,80,334494,3311,27
1,1,10,334495,843,6
1,1,24,334499,1452,3
1,0,96,334500,3286,20
1,0,10,334501,2514,15
1,1,12,334502,383,27
1,0,111,334503,636,2
1,0,98,334503,1959,29
1,1,72,334504,3027,6
1,1,85,334508,277,27
1,0,4,334508,902,24
1,0,6,334513,671,5
1,0,4,334517,635,19
1,1,74,334518,2167,29
1,0,107,334518,2812,21
1,0,88,334519,1609,28
1,1,121,334522,3202,26
1,0,86,334526,224,21
1,0,41,334526,520,20
1,0,108,334532,2766,17
1,1,72,334533,2638,11
1,0,78,334536,889,29
1,1,91,334536,1974,10
1,1,111,334538,3535,13
1,0,50,334543,2309,10
1,1,46,334545,1878,19
1,1,107,334551,2258,29
1,1,18,334551,2264,21
1,1,125,334553,2794,22
1,1,16,334559,835,29
1,0,88,334565,2323,21
1,0,88,334565,2329,13
1,0,88,334565,2334,27
1,0,86,334570,460,6
1,0,125,334571,2661,14
1,0,92,334579,1411,20
1,1,22,334586,2395,15
1,1,99,334593,2932,4
1,1,27,334594,2784,0
1,1,31,334595,3164,20
1,1,30,334597,1380,11
1,1,31,334597,1376,18
1,1,99,334597,1379,19
1,1,33,334597,1378,29
1,1,100,334597,1380,15
1,1,139,334597,1389,0
1,1,28,334597,1385,16
1,1,97,334597,1387,6
1,1,98,334597,1386,5
1,1,36,334598,1398,15
1,1,89,334603,25,28
1,1,38,334603,935,25
1,1,125,334603,1207,15
1,1,68,334611,546,29
1,0,19,334613,435,28
1,1,54,334619,1352,9
1,1,116,334621,1618,17
1,1,105,334621,1901,23
1,0,89,334622,2843,3
1,1,20,334628,181,18
1,0,93,334641,63,21
1,1,27,334641,289,2
1,1,8,334641,2758,16
1,1,38,334646,1859,13
1,1,125,334647,2916,11
1,0,49,334651,1252,25
1,0,112,334654,3284,7
1,0,31,334654,3285,24
1,0,111,334654,3286,10
1,0,108,334654,3289,27
1,0,32,334654,3289,17
1,0,33,334654,3285,3
1,0,109,334654,3295,1
1,0,32,334654,3296,28
1,0,45,334662,105,20
1,0,87,334662,105,1
1,0,46,334662,108,28
1,0,90,334662,112,27
1,0,44,334662,112,2
1,0,85,334662,114,28
1,0,139,334662,117,0
1,0,43,334662,115,17
1,0,88,334662,113,9
1,1,50,334665,1634,9
1,0,83,334669,2538,3
1,1,88,334671,3058,10
1,0,88,334674,3385,15
1,1,16,334677,834,0
1,1,42,334687,894,23
1,1,24,334690,2342,5
1,1,10,334693,478,21
1,0,81,334694,3253,8
1,0,61,334695,2029,27
1,1,104,334708,2591,7
1,0,110,334710,3162,16
1,1,16,334714,1038,22
1,1,32,334726,1826,13
1,1,20,334737,509,18
1,0,76,334742,593,24
1,1,52,334742,2210,8
1,1,36,334742,3265,18
1,1,35,334742,3274,11
1,1,38,334742,3274,25
1,1,28,334743,736,8
1,1,10,334746,2293,28
1,1,92,334751,2890,22
1,1,36,334756,2805,15
1,1,117,334757,2239,27
1,1,38,334763,132,27
1,1,36,334768,892,2
1,1,36,334769,1898,9
1,0,64,334770,2111,10
1,1,103,334771,342,22
1,1,86,334772,1292,13
1,1,57,334781,230,5
1,1,22,334789,1521,14
1,0,127,334792,2857,17
1,1,103,334797,183,22
1,1,104,334799,642,18
1,0,86,334801,3292,24
1,1,103,334807,2181,26
1,1,103,334811,1021,29
1,1,103,334811,2860,7
1,1,103,334815,1514,8
1,0,74,334817,3316,11
1,1,59,334822,3326,9
1,1,59,334822,3335,28
1,1,4,334824,3002,17
1,1,59,334830,1863,9
1,1,37,334834,919,28
1,1,44,334838,2491,9
1,1,20,334840,3134,18
1,1,118,334842,602,10
1,1,64,334843,1442,7
1,0,8,334848,1421,8
1,1,24,334848,2845,28
1,1,52,334848,3019,22
1,1,79,334851,3461,23
1,0,107,334859,3453,4
1,1,117,334866,1747,24
1,1,4,334871,2420,6
1,1,123,334882,2465,21
1,1,30,334882,2470,6
1,1,31,334882,2470,18
1,1,29,334882,2476,7
1,1,126,334882,2477,5
1,1,32,334882,2476,14
1,1,38,334884,1269,15
1,0,2,334892,284,21
1,0,4,334892,285,25
1,0,1,334892,292,28
1,0,23,334895,1601,20
1,0,38,334897,2851,12
1,1,16,334899,2351,14
1,1,125,334899,3179,28
1,1,41,334899,3176,29
1,1,126,334899,3179,12
1,1,39,334899,3179,17
1,1,127,334899,3185,13
1,1,36,334899,3189,14
1,1,38,334899,3184,29
1,1,139,334899,3190,0
1,1,128,334899,3185,13
1,1,40,334899,3188,0
1,0,116,334909,1135,7
1,0,116,334909,1144,2
1,1,22,334911,972,12
1,0,80,334912,3070,22
1,1,24,334914,3335,1
1,1,12,334915,2119,2
1,1,92,334917,2773,12
1,1,55,334919,1207,0
1,1,28,334920,637,18
1,0,86,334920,639,0
1,0,86,334921,1772,11
1,1,64,334930,2671,8
1,1,12,334930,3399,4
1,1,117,334931,2861,6
1,1,4,334933,2584,21
1,1,24,334934,2529,27
1,1,24,334934,2538,16
1,0,119,334936,1478,11
1,1,42,334939,3400,15
1,0,4,334943,1916,25
1,0,10,334944,2486,13
1,1,52,334946,3514,16
1,1,38,334951,2034,0
1,1,42,334956,316,20
1,0,119,334960,2715,15
1,1,74,334963,1604,5
1,0,115,334966,2891,16
1,0,4,334969,946,27
1,1,117,334974,1627,20
1,1,24,334978,2830,25
1,1,88,334983,1617,19
1,1,120,334986,1443,19
1,1,120,334989,1908,19
1,1,93,334993,905,28
1,0,4,335004,2606,28
1,1,104,335008,2058,28
1,1,12,335013,555,28
1,1,34,335013,899,21
1,0,117,335013,1618,1
1,0,82,335014,2477,20
1,0,70,335021,1152,18
1,1,116,335022,2805,1
1,0,125,335034,3284,13
1,1,56,335036,504,5
1,1,68,335036,1210,4
1,1,118,335043,889,20
1,1,16,335046,338,24
1,1,52,335048,1341,19
1,1,17,335051,3490,17
1,1,64,335052,1817,2
1,1,41,335055,2529,13
1,1,41,335055,2533,24
1,1,24,335058,1334,0
1,1,8,335063,1890,10
1,1,91,335071,1039,20
1,0,103,335071,3246,20
1,1,128,335073,3473,16
1,1,1,335074,3179,22
1,0,84,335076,804,27
1,1,83,335076,1113,11
1,1,23,335078,3378,15
1,0,20,335079,2757,8
1,0,4,335081,521,2
1,0,74,335084,45,28
1,1,32,335087,319,5
1,1,57,335093,1513,1
1,1,6,335097,1943,28
1,1,117,335100,216,26
1,1,90,335102,172,16
1,0,104,335104,1124,15
1,0,4,335108,260,6
1,1,100,335111,2466,0
1,1,23,335112,158,27
1,1,38,335112,1872,19
1,0,90,335114,317,12
1,1,6,335121,1373,23
1,0,86,335124,1583,18
1,1,4,335130,1994,3
1,1,69,335134,1159,17
1,1,26,335139,535,28
1,0,78,335139,741,28
1,0,65,335146,1623,11
1,1,52,335150,89,12
1,1,87,335151,2176,19
1,1,94,335156,3030,21
1,1,84,335159,157,8
1,1,80,335159,171,0
1,1,35,335161,278,13
1,0,74,335162,1224,0
1,1,39,335163,1674,10
1,0,61,335166,2727,15
1,0,125,335169,124,21
1,1,79,335170,3257,28
1,1,56,335175,2402,17
1,0,27,335178,2976,12
1,1,28,335182,2540,5
1,1,103,335182,2542,1
1,1,26,335182,2546,6
1,1,104,335182,2541,3
1,1,139,335182,2555,0
1,1,23,335182,2552,11
1,1,105,335182,2547,4
1,1,25,335182,2547,23
1,1,106,335182,2553,10
1,1,27,335182,2548,10
1,0,10,335190,3054,21
1,0,38,335198,1090,11
1,1,4,335198,1371,16
1,1,16,335198,3418,14
1,1,44,335203,1321,22
1,1,76,335204,407,18
1,1,122,335204,2378,17
1,1,24,335206,887,27
1,1,56,335208,1409,18
1,0,125,335210,248,27
1,0,76,335213,3211,15
1,1,4,335214,1962,26
1,1,114,335215,3555,6
1,1,16,335221,3249,26
1,0,88,335229,2783,1
1,1,120,335230,1011,0
1,1,52,335233,671,5
1,0,90,335235,3549,24
1,1,60,335236,1427,27
1,1,34,335242,2910,23
1,0,122,335244,397,4
1,1,32,335245,3319,22
1,1,52,335271,1127,19
1,0,101,335275,1572,6
1,1,60,335276,2580,2
1,1,4,335283,1515,29
1,1,44,335284,945,5
1,0,7,335285,1457,20
1,0,26,335287,2585,13
1,1,16,335289,2991,29
1,1,36,335297,2757,20
1,0,125,335303,1647,24
1,0,125,335303,1662,11
1,1,4,335307,1936,2
1,1,125,335310,1985,19
1,1,24,335310,2726,26
1,1,6,335316,1368,6
1,1,83,335316,3051,4
1,1,116,335319,735,4
1,0,93,335321,233,21
1,0,126,335328,1255,22
1,0,126,335328,1266,25
1,1,99,335336,3267,2
1,1,97,335336,3274,1
1,1,98,335336,3276,24
1,0,18,335337,1492,1
1,0,99,335340,1108,5
1,1,10,335341,56,16
1,1,125,335342,149,22
1,0,110,335344,1815,20
1,1,40,335348,1033,15
1,1,33,335349,3506,10
1,0,126,335357,2615,12
1,1,17,335364,1627,1
1,1,99,335364,1627,1
1,1,18,335364,1628,19
1,1,98,335364,1631,18
1,1,15,335364,1636,25
1,1,96,335364,1639,13
1,1,139,335364,1640,0
1,1,100,335364,1634,12
1,1,16,335364,1638,5
1,1,101,335364,1634,9
1,0,126,335370,1333,18
1,1,36,335371,1367,17
1,1,36,335371,1373,23
1,0,5,335371,2701,25
1,0,120,335371,2703,6
1,0,7,335371,2705,22
1,0,6,335371,2710,29
1,0,8,335371,2706,14
1,0,10,335371,2712,10
1,1,128,335372,329,24
1,0,125,335374,211,10
1,1,24,335376,119,3
1,1,24,335376,2428,9
1,1,24,335378,34,16
1,0,80,335380,274,3
1,0,96,335381,439,24
1,0,46,335381,2149,15
1,0,116,335386,430,13
1,0,116,335386,437,1
1,1,64,335399,2051,20
1,1,56,335400,3022,28
1,0,109,335401,3227,12
1,1,64,335406,2563,28
1,0,111,335407,1213,19
1,0,8,335408,701,10
1,1,31,335409,2634,15
1,1,29,335409,2635,9
1,1,24,335410,3002,15
1,0,74,335413,2128,14
1,0,85,335419,1550,1
1,0,111,335419,3506,9
1,1,107,335422,232,9
1,1,109,335422,230,22
1,1,106,335422,234,24
1,1,16,335423,3272,18
1,0,125,335425,3152,24
1,1,26,335426,1492,5
1,1,98,335430,3353,24
1,1,37,335436,2246,24
1,0,100,335437,2375,23
1,1,52,335442,879,21
1,1,106,335443,717,21
1,1,106,335443,2169,9
1,1,106,335444,1970,12
1,1,60,335446,1131,20
1,1,4,335450,3037,21
1,1,106,335452,3048,11
1,1,7,335456,75,18
1,1,76,335458,3276,2
1,0,90,335459,2806,20
1,0,101,335460,647,17
1,0,101,335460,657,26
1,1,24,335463,610,24
1,1,106,335466,174,11
1,1,35,335466,264,27
1,1,117,335469,321,23
1,0,29,335469,2335,0
1,0,77,335469,2488,19
1,0,77,335469,2501,2
1,1,117,335474,650,28
1,1,123,335481,1855,20
1,1,31,335485,1452,29
1,1,50,335485,1449,5
1,1,109,335487,2679,24
1,1,94,335501,3095,20
1,1,24,335501,3147,2
1,0,46,335502,646,26
1,1,15,335504,1007,0
1,0,77,335514,2820,21
1,1,95,335515,97,22
1,1,72,335517,2135,21
1,0,70,335518,167,25
1,0,77,335521,2039,14
1,1,62,335526,625,14
1,1,38,335527,2453,3
1,1,38,335527,2457,8
1,1,48,335527,3537,11
1,0,75,335538,808,5
1,1,52,335543,1071,20
1,1,89,335543,2252,24
1,1,22,335550,757,22
1,0,121,335558,3098,24
1,1,22,335559,1376,13
1,0,110,335559,1879,8
1,1,89,335559,1882,6
1,0,35,335559,1882,20
1,1,47,335559,1882,19
1,0,109,335559,1881,6
1,1,92,335559,1883,0
1,0,111,335559,1888,6
1,0,36,335559,1879,28
1,1,48,335559,1879,25
1,1,90,335559,1887,3
1,1,139,335559,1892,0
1,0,33,335559,1885,18
1,1,49,335559,1889,8
1,1,91,335559,1888,20
1,0,112,335559,1891,20
1,1,50,335559,1890,3
1,0,36,335559,1892,12
1,0,91,335560,1065,8
1,1,22,335564,1444,18
1,1,60,335568,1685,24
1,1,79,335568,2958,3
1,1,117,335568,3551,2
1,0,4,335571,2558,19
1,0,45,335577,1442,5
1,0,77,335577,2882,16
1,1,4,335583,1682,4
1,0,125,335588,508,21
1,1,38,335588,3033,7
1,0,1,335589,2092,5
1,0,28,335592,1621,10
1,0,116,335592,2931,8
1,1,41,335594,620,20
1,1,36,335595,2932,19
1,1,4,335599,700,3
1,0,29,335610,1700,11
1,1,102,335613,1808,11
1,1,13,335623,317,11
1,1,24,335623,327,21
1,0,80,335623,1927,29
1,1,16,335625,1232,15
1,1,105,335625,1953,1
1,1,52,335628,1325,26
1,1,52,335632,2511,20
1,1,92,335641,1323,1
1,0,36,335647,1353,16
1,1,16,335648,642,18
1,1,4,335651,3266,22
1,1,110,335657,1977,6
1,1,24,335658,1901,10
1,0,74,335659,2777,3
1,0,88,335660,482,28
1,1,127,335661,3106,29
1,0,84,335665,2343,23
1,1,46,335670,2676,26
1,1,52,335670,3206,14
1,0,81,335673,1262,28
1,1,12,335673,2971,0
1,1,127,335673,3502,10
1,1,22,335674,1766,20
1,0,27,335675,2665,11
1,1,12,335675,2743,5
1,1,86,335676,1831,2
1,1,63,335679,890,26
1,1,64,335679,891,2
1,1,62,335679,898,5
1,1,103,335682,99,24
1,1,56,335683,1521,3
1,1,100,335684,34,26
1,1,44,335690,2855,6
1,1,121,335691,938,21
1,1,121,335691,949,10
1,1,121,335691,958,15
1,1,64,335693,1383,8
1,1,125,335697,1751,28
1,1,30,335707,1385,13
1,1,6,335707,3006,29
1,1,6,335707,3021,26
1,0,104,335710,660,17
1,1,113,335713,2905,21
1,1,41,335727,2283,28
1,1,67,335727,3162,28
1,1,104,335728,547,13
1,1,101,335728,547,24
1,1,103,335728,552,29
1,1,44,335739,512,15
1,0,21,335740,1598,2
1,1,103,335740,1602,15
1,0,105,335740,1593,26
1,1,33,335740,1597,27
1,1,139,335740,1609,0
1,1,34,335740,1595,11
1,0,22,335740,1595,7
1,1,104,335740,1601,0
1,0,106,335740,1594,6
1,0,23,335740,1605,11
1,1,105,335740,1601,4
1,0,108,335740,1606,12
1,0,139,335740,1609,0
1,1,35,335740,1605,1
1,1,36,335740,1607,12
1,0,24,335740,1607,22
1,1,106,335740,1601,9
1,0,107,335740,1607,4
1,1,68,335743,3337,26
1,1,67,335744,604,26
1,1,38,335745,1407,28
1,1,123,335746,540,25
1,1,4,335752,3046,22
1,1,64,335754,2083,7
1,1,104,335759,184,4
1,1,2,335763,24,1
1,1,104,335763,1840,22
1,1,104,335763,2181,26
1,1,104,335763,2254,4
1,1,104,335763,2493,14
1,1,104,335764,215,22
1,0,86,335764,1456,20
1,1,104,335765,3187,6
1,1,104,335766,1942,25
1,1,104,335766,3239,23
1,0,44,335770,381,5
1,0,108,335770,3167,18
1,1,6,335771,3370,10
1,0,4,335777,1486,20
1,1,106,335784,839,3
1,1,96,335788,3483,8
1,1,24,335789,749,20
1,1,24,335789,765,20
1,1,99,335792,1370,24
1,1,52,335797,239,22
1,1,64,335797,1300,13
1,1,104,335802,87,4
1,1,79,335803,128,11
1,1,8,335804,1150,9
1,1,31,335805,147,28
1,1,4,335805,843,10
1,1,115,335812,3195,11
1,1,4,335813,2947,3
1,1,104,335814,944,11
1,1,44,335820,2830,2
1,1,42,335821,3030,4
1,1,44,335824,2,16
1,1,88,335824,403,14
1,0,81,335826,2816,6
1,0,79,335826,2817,15
1,1,118,335827,1132,8
1,1,117,335827,1132,16
1,1,47,335827,1132,24
1,0,121,335827,1133,5
1,1,48,335827,1131,26
1,0,40,335827,1135,18
1,1,116,335827,1138,20
1,0,119,335827,1144,9
1,1,120,335827,1143,18
1,0,122,335827,1131,28
1,1,50,335827,1145,11
1,0,41,335827,1141,4
1,0,42,335827,1141,11
1,1,115,335827,1144,28
1,0,41,335827,1145,29
1,1,139,335827,1165,0
1,1,49,335827,1163,9
1,1,4,335830,1433,25
1,1,112,335832,1680,21
1,1,117,335832,2115,7
1,1,32,335838,433,3
1,1,52,335839,1950,0
1,1,11,335839,2811,23
1,0,15,335839,2815,4
1,1,82,335839,2813,22
1,0,121,335839,2811,28
1,0,124,335839,2812,27
1,1,12,335839,2812,26
1,0,16,335839,2816,15
1,0,139,335839,2824,0
1,1,14,335839,2825,0
1,0,17,335839,2822,28
1,1,84,335839,2823,3
1,0,123,335839,2820,4
1,0,122,335839,2822,16
1,0,18,335839,2821,21
1,1,81,335839,2842,11
1,1,104,335840,2232,17
1,1,16,335843,356,9
1,1,46,335843,442,18
1,0,19,335843,1998,14
1,1,34,335843,3132,0
1,1,115,335847,372,17
1,1,104,335849,1109,26
1,0,68,335849,2066,4
1,1,72,335855,1333,22
1,1,16,335862,546,12
1,1,50,335863,1643,9
1,0,74,335863,3095,8
1,0,86,335867,1218,1
1,0,119,335872,2392,9
1,1,40,335877,2355,22
1,1,57,335885,0,14
1,1,4,335887,1025,0
1,1,56,335887,2116,15
1,1,6,335891,1018,21
1,0,109,335895,3034,2
1,0,110,335895,3037,8
1,0,13,335895,3037,27
1,0,114,335895,3038,26
1,0,113,335895,3044,4
1,1,109,335896,2193,20
1,1,117,335905,872,0
1,1,28,335908,2694,12
1,1,24,335913,303,27
1,0,40,335914,2557,20
1,1,15,335914,3027,0
1,0,113,335919,2726,18
1,1,72,335922,2636,25
1,1,15,335924,3379,14
1,0,121,335925,104,18
1,1,46,335925,1150,9
1,0,111,335925,2300,22
1,1,22,335929,844,15
1,0,4,335931,1695,1
1,1,24,335931,2466,12
1,1,64,335932,2248,8
1,1,64,335932,2254,6
1,0,90,335933,414,19
1,0,79,335938,2801,25
1,0,2,335944,2784,29
1,0,1,335944,2789,23
1,0,105,335945,1280,6
1,1,25,335946,3548,4
1,1,34,335953,3030,2
1,0,127,335957,225,12
1,1,128,335960,919,10
1,0,116,335962,317,10
1,1,66,335967,99,27
1,1,52,335968,1946,18
1,1,121,335970,789,6
1,1,76,335972,72,9
1,0,57,335977,608,27
1,0,59,335977,608,20
1,0,66,335977,616,28
1,0,60,335977,620,8
1,0,62,335977,615,14
1,0,64,335977,622,2
1,0,86,335981,402,21
1,1,52,335991,1459,25
1,1,41,335994,2281,12
